"","nlocs","scheme","ratio","change"
"537",210,"grid",0.993657505285412,"10%"
"538",220,"grid",1.04377104377104,"10%"
"539",230,"grid",0.985761226725082,"10%"
"540",240,"grid",0.991735537190083,"10%"
"541",250,"grid",0.955951265229615,"10%"
"542",260,"grid",1.02272727272727,"10%"
"543",270,"grid",1.04895104895105,"10%"
"544",280,"grid",0.985556499575191,"10%"
"545",290,"grid",0.970724191063174,"10%"
"546",300,"grid",0.989736070381232,"10%"
"547",50,"random",1.12299465240642,"10%"
"548",60,"random",0.909090909090909,"10%"
"549",70,"random",0.988142292490119,"10%"
"550",80,"random",0.974025974025974,"10%"
"551",90,"random",0.991735537190083,"10%"
"552",100,"random",0.933660933660934,"10%"
"553",110,"random",1.01479915433404,"10%"
"554",120,"random",0.98989898989899,"10%"
"555",130,"random",0.996503496503496,"10%"
"556",140,"random",0.971786833855799,"10%"
"557",150,"random",0.975206611570248,"10%"
"558",160,"random",0.950413223140496,"10%"
"559",170,"random",0.984848484848485,"10%"
"560",180,"random",1.06951871657754,"10%"
"561",190,"random",0.984848484848485,"10%"
"562",200,"random",1.03729603729604,"10%"
"563",210,"random",0.942350332594235,"10%"
"564",220,"random",0.994652406417112,"10%"
"565",230,"random",0.957966764418377,"10%"
"566",240,"random",0.954545454545454,"10%"
"567",250,"random",0.999099909990999,"10%"
"568",260,"random",0.962047661076787,"10%"
"569",270,"random",0.997352162400706,"10%"
"570",280,"random",1.00083402835696,"10%"
"571",290,"random",0.984153461217681,"10%"
"572",300,"random",0.979623824451411,"10%"
"573",50,"grid",1.11111111111111,"20%"
"574",60,"grid",1.125,"20%"
"575",70,"grid",0.987654320987654,"20%"
"576",80,"grid",1.015625,"20%"
"577",90,"grid",0.857142857142857,"20%"
"578",100,"grid",1.11111111111111,"20%"
"579",110,"grid",1.07407407407407,"20%"
"580",120,"grid",1.02040816326531,"20%"
"581",130,"grid",0.983333333333333,"20%"
"582",140,"grid",1.02941176470588,"20%"
"583",150,"grid",1.05654761904762,"20%"
"584",160,"grid",1.03825136612022,"20%"
"585",170,"grid",0.970149253731343,"20%"
"586",180,"grid",0.972222222222222,"20%"
"587",190,"grid",1.02564102564103,"20%"
"588",200,"grid",1.02477477477477,"20%"
"589",210,"grid",1.0472972972973,"20%"
"590",220,"grid",1.05485232067511,"20%"
"591",230,"grid",1.07007575757576,"20%"
"592",240,"grid",0.984848484848485,"20%"
"593",250,"grid",0.966666666666667,"20%"
"594",260,"grid",0.973597359735973,"20%"
"595",270,"grid",0.99537037037037,"20%"
"596",280,"grid",0.957943925233645,"20%"
"597",290,"grid",0.962121212121212,"20%"
"598",300,"grid",0.976775956284153,"20%"
"599",50,"random",0.966666666666666,"20%"
"600",60,"random",1.07638888888889,"20%"
"601",70,"random",0.994623655913978,"20%"
"602",80,"random",1.03535353535354,"20%"
"603",90,"random",0.900900900900901,"20%"
"604",100,"random",0.979166666666666,"20%"
"605",110,"random",1.02083333333333,"20%"
"606",120,"random",1.05442176870748,"20%"
"607",130,"random",1.01626016260163,"20%"
"608",140,"random",1,"20%"
"609",150,"random",1.07142857142857,"20%"
"610",160,"random",1.08333333333333,"20%"
"611",170,"random",0.957207207207207,"20%"
"612",180,"random",0.993150684931507,"20%"
"613",190,"random",0.993150684931507,"20%"
"614",200,"random",1.0140562248996,"20%"
"615",210,"random",1.04444444444444,"20%"
"616",220,"random",1.02642276422764,"20%"
"617",230,"random",0.950980392156863,"20%"
"618",240,"random",0.961538461538461,"20%"
"619",250,"random",0.992424242424242,"20%"
"620",260,"random",0.981308411214953,"20%"
"621",270,"random",0.980825958702065,"20%"
"622",280,"random",1.05,"20%"
"623",290,"random",1.00140056022409,"20%"
"624",300,"random",0.979166666666666,"20%"
"625",50,"grid",0.909090909090909,"30%"
"626",60,"grid",0.883190883190883,"30%"
"627",70,"grid",1.07692307692308,"30%"
"628",80,"grid",1.08262108262108,"30%"
"629",90,"grid",1.04700854700855,"30%"
"630",100,"grid",0.966010733452594,"30%"
"631",110,"grid",0.961538461538461,"30%"
"632",120,"grid",0.976331360946745,"30%"
"633",130,"grid",1.07371794871795,"30%"
"634",140,"grid",0.933165195460277,"30%"
"635",150,"grid",1.04395604395604,"30%"
"636",160,"grid",1.07962213225371,"30%"
"637",170,"grid",1.02958579881657,"30%"
"638",180,"grid",0.969899665551839,"30%"
"639",190,"grid",0.976331360946745,"30%"
"640",200,"grid",0.989010989010989,"30%"
"641",210,"grid",1.05653382761816,"30%"
"642",220,"grid",1.04127579737336,"30%"
"643",230,"grid",1.04651162790698,"30%"
"644",240,"grid",0.969551282051282,"30%"
"645",250,"grid",0.959634424980959,"30%"
"646",260,"grid",1.03076923076923,"30%"
"647",270,"grid",1.0042735042735,"30%"
"648",280,"grid",1.00274725274725,"30%"
